USB Device Number	 Description	 Packet Number	 Date And Time	 Elapsed Time	 RSL	 Packet Status	 Channel	 Byte Count	 PDU	 Priority	 L/S Adr	 ASN (0)	 Net ID	 To	 From	 DLPDU Specifier	 Advertise Payload	 DLL MIC	 CRC	 CRC Failure	 DLL Authenticates	 DLL Key Used	 DLL Nonce Used	 DLL ASN Used	 DLL Calc Mic	 NL Ctl	 TTL	 ASN Snippet	 Graph ID	 Dest	 Src	 Proxy	 Src Route 1	 Src Route 2	 PayloadHex	 Payload	 SL Ctl	 SL Cnt	 SL MIC	 SL Decrypts	 SL Key Used	 SL Nonce Used	 SL Calc Mic	 TL Ctl	 TL Status	 TL ExStatus	 Cipher Text	 Clear Text
124646	 802.15.4-DATA	 150275	 2016-04-26 18:51:15.349	 376,128,348.073	 -53	 0x0000	 16	 76	 Data	 PData	 88	 3E	 AAAA	 0001	 0012	 2F	 	 93FD666B	 F8EA	 	 auth failure	 00000000000000000000000000000000	 0004311B3E0000000000000012	 0004311B3E	 FAD4ABE4	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41883EAAAA010012002F00201B23011CF981001200A9D742CD3C73A03231327CC0C6BA8FE49AF68A3DA2606EC6EF9FAABE1CD5218A10F26FB80DD1DDD525D5F35EB0CC580FD993FD666BF8EA	 
124646	 802.15.4-DATA	 150276	 2016-04-26 18:51:15.351	 376,128,351.714	 -32	 0x0000	 16	 19	 ACK	 PData	 88	 3E	 AAAA	 0012	 0001	 28	 	 B2029ACC	 0DEA	 	 auth failure	 00000000000000000000000000000000	 0004311B3E0000000000000001	 0004311B3E	 30EDC26F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341883EAAAA120001002800FFEEB2029ACC0DEA	 
124646	 802.15.4-DATA	 150277	 2016-04-26 18:51:15.398	 376,128,398.026	 -34	 0x0000	 21	 38	 Adv	 Cmd	 88	 43	 AAAA	 FFFF	 0001	 31	 0004311B43000FFF7F010A010D00640200194D00000D	 21BB8061	 0BEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311B430000000000000001	 0004311B43	 21BB8061	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418843AAAAFFFF0100310004311B43000FFF7F010A010D00640200194D00000D21BB80610BEC	 
124646	 802.15.4-DATA	 150278	 2016-04-26 18:51:15.398	 376,128,398.026	 -87	 0x0001	 23	 38	 Data	 Cmd	 88	 43	 BAAA	 F1FF	 1501	 37	 	 D1F59261	 D637	 crc failure	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 26418843AABAFFF10115370064311B43301FFF7F010A110D00640200194D00000DD1F59261D637	 
124646	 802.15.4-DATA	 150279	 2016-04-26 18:51:15.649	 376,128,648.027	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 5C	 AAAA	 FFFF	 0001	 31	 0004311B5C000FFF7F010A010D00640200194D00000D	 D6CF7118	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311B5C0000000000000001	 0004311B5C	 D6CF7118	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641885CAAAAFFFF0100310004311B5C000FFF7F010A010D00640200194D00000DD6CF71180EEB	 
124646	 802.15.4-DATA	 150280	 2016-04-26 18:51:15.692	 376,128,690.861	 -64	 0x0000	 14	 33	 Adv	 Alarm	 88	 AB	 1055	 FFFF	 63BE	 09	 	 F3000000	 EDEC	 	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 214188AB5510FFFFBE630910FCFFBE631EF1F6BDDB4000A213000100F3000000EDEC	 
124646	 802.15.4-DATA	 150281	 2016-04-26 18:51:15.829	 376,128,828.028	 -32	 0x0000	 19	 38	 Adv	 Cmd	 88	 6E	 AAAA	 FFFF	 0001	 31	 0004311B6E000FFF7F010A010D00640200194D00000D	 1177B064	 0DEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311B6E0000000000000001	 0004311B6E	 1177B064	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641886EAAAAFFFF0100310004311B6E000FFF7F010A010D00640200194D00000D1177B0640DEC	 
124646	 802.15.4-DATA	 150282	 2016-04-26 18:51:15.829	 376,128,828.028	 -89	 0x0001	 21	 38	 Adv	 Cmd	 88	 6E	 AAAA	 FFFF	 0011	 31	 	 1177BA64	 D443	 crc failure	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641886EAAAAFFFF1100310004311B6E000FFF7F020A010D00640200194900000D1177BA64D443	 
124646	 802.15.4-DATA	 150283	 2016-04-26 18:51:15.899	 376,128,898.070	 -64	 0x0000	 14	 29	 Adv	 Alarm	 88	 AC	 1055	 FFFF	 63BE	 09	 	 13000860	 EDEB	 	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1D4188AC5510FFFFBE630910FCFFBE6301F3F6BDDB4000A213000860EDEB	 
124646	 802.15.4-DATA	 150284	 2016-04-26 18:51:16.079	 376,129,078.029	 -31	 0x0000	 14	 38	 Adv	 Cmd	 88	 87	 AAAA	 FFFF	 0001	 31	 0004311B87000FFF7F010A010D00640200194D00000D	 5F3F58D9	 0EEA	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311B870000000000000001	 0004311B87	 5F3F58D9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418887AAAAFFFF0100310004311B87000FFF7F010A010D00640200194D00000D5F3F58D90EEA	 
124646	 802.15.4-DATA	 150285	 2016-04-26 18:51:16.100	 376,129,098.011	 -55	 0x0000	 16	 76	 Data	 PData	 88	 89	 AAAA	 0001	 0012	 2F	 	 481B6DE5	 F6EA	 	 auth failure	 00000000000000000000000000000000	 0004311B890000000000000012	 0004311B89	 837DC8C4	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418889AAAA010012002F001F1B23011AF981001100D9F2D04DE0B2B0BE68EC0C07D5BA12A175AE173025C72F67B661E7749956D4E5F2F92FF448FEA6EF1722B2E756F0C1FDD8481B6DE5F6EA	 
124646	 802.15.4-DATA	 150286	 2016-04-26 18:51:16.103	 376,129,101.649	 -32	 0x0000	 16	 19	 ACK	 PData	 88	 89	 AAAA	 0012	 0001	 28	 	 BD8C015C	 0DEC	 	 auth failure	 00000000000000000000000000000000	 0004311B890000000000000001	 0004311B89	 3A215F2F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418889AAAA120001002800002DBD8C015C0DEC	 
124646	 802.15.4-DATA	 150287	 2016-04-26 18:51:16.330	 376,129,328.057	 -59	 0x0000	 14	 76	 Data	 PData	 88	 A0	 AAAA	 0012	 0011	 2F	 	 6D5501E6	 F2EC	 	 auth failure	 00000000000000000000000000000000	 0004311BA00000000000000011	 0004311BA0	 CFDD5CE3	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188A0AAAA120011002F00201B87011AF981001100DAF0F22F71240AACB3BD53F0F15AA318825A39B28A3FD21E1592351E56E5A49B5D7D082BB147C5A840339A612F1C12A0D06D5501E6F2EC	 
124646	 802.15.4-DATA	 150288	 2016-04-26 18:51:16.332	 376,129,331.694	 -54	 0x0000	 14	 19	 ACK	 PData	 88	 A0	 AAAA	 0011	 0012	 28	 	 82CB34CB	 F7EA	 	 auth failure	 00000000000000000000000000000000	 0004311BA00000000000000012	 0004311BA0	 2ED3293E	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188A0AAAA110012002800FFF082CB34CBF7EA	 
124646	 802.15.4-DATA	 150289	 2016-04-26 18:51:16.350	 376,129,348.010	 -53	 0x0000	 11	 76	 Data	 PData	 88	 A2	 AAAA	 0001	 0012	 2F	 	 E90BDB9F	 F8EB	 	 auth failure	 00000000000000000000000000000000	 0004311BA20000000000000012	 0004311BA2	 37B41D34	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188A2AAAA010012002F00201B87011CF981001200AA99E3B764F5DAC7DB92EF15BA8E85D9072772F96107E75563F721F371F5AE2D7AD8EE5F04E816D31F8A0D5253084E1413E90BDB9FF8EB	 
124646	 802.15.4-DATA	 150290	 2016-04-26 18:51:16.352	 376,129,351.650	 -31	 0x0000	 11	 19	 ACK	 PData	 88	 A2	 AAAA	 0012	 0001	 28	 	 73B27984	 0EE8	 	 auth failure	 00000000000000000000000000000000	 0004311BA20000000000000001	 0004311BA2	 7B8A071B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188A2AAAA120001002800002B73B279840EE8	 
124646	 802.15.4-DATA	 150291	 2016-04-26 18:51:16.399	 376,129,398.026	 -32	 0x0000	 16	 38	 Adv	 Cmd	 88	 A7	 AAAA	 FFFF	 0001	 31	 0004311BA7000FFF7F010A010D00640200194D00000D	 BC4506E8	 0DEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311BA70000000000000001	 0004311BA7	 BC4506E8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188A7AAAAFFFF0100310004311BA7000FFF7F010A010D00640200194D00000DBC4506E80DEB	 
124646	 802.15.4-DATA	 150292	 2016-04-26 18:51:16.648	 376,129,648.027	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 C0	 AAAA	 FFFF	 0001	 31	 0004311BC0000FFF7F010A010D00640200194D00000D	 818FED0E	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311BC00000000000000001	 0004311BC0	 818FED0E	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188C0AAAAFFFF0100310004311BC0000FFF7F010A010D00640200194D00000D818FED0E0EEB	 
124646	 802.15.4-DATA	 150293	 2016-04-26 18:51:16.898	 376,129,898.025	 -33	 0x0000	 21	 38	 Adv	 Cmd	 88	 D9	 AAAA	 FFFF	 0001	 31	 0004311BD9000FFF7F010A010D00640200194D00000D	 28BBD5FE	 0CEA	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311BD90000000000000001	 0004311BD9	 28BBD5FE	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188D9AAAAFFFF0100310004311BD9000FFF7F010A010D00640200194D00000D28BBD5FE0CEA	 
124646	 802.15.4-DATA	 150294	 2016-04-26 18:51:17.099	 376,130,098.073	 -54	 0x0000	 11	 76	 Data	 PData	 88	 ED	 AAAA	 0001	 0012	 2F	 	 9A405D2A	 F7EB	 	 auth failure	 00000000000000000000000000000000	 0004311BED0000000000000012	 0004311BED	 43605478	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188EDAAAA010012002F001F1B87011AF981001100DAF0F22F71240AACB3BD53F0F15AA318825A39B28A3FD21E1592351E56E5A49B5D7D082BB147C5A840339A612F1C12A0D09A405D2AF7EB	 
124646	 802.15.4-DATA	 150295	 2016-04-26 18:51:17.101	 376,130,101.710	 -31	 0x0000	 11	 19	 ACK	 PData	 88	 ED	 AAAA	 0012	 0001	 28	 	 F9C61F8C	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311BED0000000000000001	 0004311BED	 976796AD	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188EDAAAA120001002800FFEFF9C61F8C0EEB	 
124646	 802.15.4-DATA	 150296	 2016-04-26 18:51:17.148	 376,130,148.026	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 F2	 AAAA	 FFFF	 0001	 31	 0004311BF2000FFF7F010A010D00640200194D00000D	 E2FEA49A	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311BF20000000000000001	 0004311BF2	 E2FEA49A	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188F2AAAAFFFF0100310004311BF2000FFF7F010A010D00640200194D00000DE2FEA49A0EEB	 
124646	 802.15.4-DATA	 150297	 2016-04-26 18:51:17.329	 376,130,328.056	 -54	 0x0000	 24	 76	 Data	 PData	 88	 04	 AAAA	 0012	 0011	 2F	 	 159A538E	 F7EA	 	 auth failure	 00000000000000000000000000000000	 0004311C040000000000000011	 0004311C04	 5B7E9B20	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418804AAAA120011002F00201BEB011AF981001100DBDF1B727BAE9F86ACA2570A3DF83123590EF6A32BE6EC864E570C87B3205EB753F9743D6A8715B027B557187A3E7EAEC6159A538EF7EA	 
124646	 802.15.4-DATA	 150298	 2016-04-26 18:51:17.350	 376,130,348.068	 -57	 0x0000	 21	 76	 Data	 PData	 88	 06	 AAAA	 0001	 0012	 2F	 	 DFEE7F77	 F4EB	 	 auth failure	 00000000000000000000000000000000	 0004311C060000000000000012	 0004311C06	 45957321	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418806AAAA010012002F00201BEB011CF981001200ABA89D5B006729B4C9722D2ECD84DE7887593A41B25A5690B48E08C4F37E654C6080CDE97119003A786D239E040B75FB24DFEE7F77F4EB	 
124646	 802.15.4-DATA	 150299	 2016-04-26 18:51:17.350	 376,130,351.707	 -35	 0x0000	 21	 19	 ACK	 PData	 88	 06	 AAAA	 0012	 0001	 28	 	 D4063855	 0AEA	 	 auth failure	 00000000000000000000000000000000	 0004311C060000000000000001	 0004311C06	 BB31345F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418806AAAA120001002800FFF1D40638550AEA	 
124646	 802.15.4-DATA	 150300	 2016-04-26 18:51:17.398	 376,130,398.023	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 0B	 AAAA	 FFFF	 0001	 31	 0004311C0B000FFF7F010A010D00640200194D00000D	 B7212153	 0EE9	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C0B0000000000000001	 0004311C0B	 B7212153	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641880BAAAAFFFF0100310004311C0B000FFF7F010A010D00640200194D00000DB72121530EE9	 
124646	 802.15.4-DATA	 150301	 2016-04-26 18:51:17.600	 376,130,598.057	 -59	 0x0000	 16	 76	 Data	 PData	 88	 1F	 AAAA	 0001	 0011	 2F	 	 E37AA627	 F2EC	 	 auth failure	 00000000000000000000000000000000	 0004311C1F0000000000000011	 0004311C1F	 4870CB21	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41881FAAAA010011002F00201BEB011AF981001100DBDF1B727BAE9F86ACA2570A3DF83123590EF6A32BE6EC864E570C87B3205EB753F9743D6A8715B027B557187A3E7EAEC6E37AA627F2EC	 
124646	 802.15.4-DATA	 150302	 2016-04-26 18:51:17.602	 376,130,601.688	 -31	 0x0000	 16	 19	 ACK	 PData	 88	 1F	 AAAA	 0011	 0001	 28	 	 6649278B	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311C1F0000000000000001	 0004311C1F	 F2432B87	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341881FAAAA110001002800FFFC6649278B0EEB	 
124646	 802.15.4-DATA	 150303	 2016-04-26 18:51:17.605	 376,130,601.687	 -99	 0x0001	 14	 93	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
124646	 802.15.4-DATA	 150304	 2016-04-26 18:51:17.649	 376,130,648.024	 -33	 0x0000	 21	 38	 Adv	 Cmd	 88	 24	 AAAA	 FFFF	 0001	 31	 0004311C24000FFF7F010A010D00640200194D00000D	 1869F03B	 0CEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C240000000000000001	 0004311C24	 1869F03B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418824AAAAFFFF0100310004311C24000FFF7F010A010D00640200194D00000D1869F03B0CEC	 
124646	 802.15.4-DATA	 150305	 2016-04-26 18:51:17.899	 376,130,898.021	 -31	 0x0000	 16	 38	 Adv	 Cmd	 88	 3D	 AAAA	 FFFF	 0001	 31	 0004311C3D000FFF7F010A010D00640200194D00000D	 8005D4C9	 0EEB	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C3D0000000000000001	 0004311C3D	 8005D4C9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641883DAAAAFFFF0100310004311C3D000FFF7F010A010D00640200194D00000D8005D4C90EEB	 
124646	 802.15.4-DATA	 150306	 2016-04-26 18:51:18.100	 376,131,098.004	 -56	 0x0000	 21	 76	 Data	 PData	 88	 51	 AAAA	 0001	 0012	 2F	 	 8581BCB3	 F5EC	 	 auth failure	 00000000000000000000000000000000	 0004311C510000000000000012	 0004311C51	 73CF6767	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418851AAAA010012002F00201C4F011CF981001200ACEDC6B897AC1D9D05252743E17E50939C99F5E5688EC63C96EB61ADCCD764920FFE3DB576F17E2322E2A2EDD2BE3811EC8581BCB3F5EC	 
124646	 802.15.4-DATA	 150307	 2016-04-26 18:51:18.102	 376,131,101.642	 -34	 0x0000	 21	 19	 ACK	 PData	 88	 51	 AAAA	 0012	 0001	 28	 	 01C1D1F8	 0BEC	 	 auth failure	 00000000000000000000000000000000	 0004311C510000000000000001	 0004311C51	 4B5A2D13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418851AAAA120001002800003401C1D1F80BEC	 
124646	 802.15.4-DATA	 150308	 2016-04-26 18:51:18.149	 376,131,148.026	 -31	 0x0000	 11	 38	 Adv	 Cmd	 88	 56	 AAAA	 FFFF	 0001	 31	 0004311C56000FFF7F010A010D00640200194D00000D	 8E98A90E	 0EEA	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C560000000000000001	 0004311C56	 8E98A90E	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 26418856AAAAFFFF0100310004311C56000FFF7F010A010D00640200194D00000D8E98A90E0EEA	 
124646	 802.15.4-DATA	 150309	 2016-04-26 18:51:18.330	 376,131,328.027	 -54	 0x0000	 19	 76	 Data	 PData	 88	 68	 AAAA	 0012	 0011	 2F	 	 4E74C80D	 F7EC	 	 auth failure	 00000000000000000000000000000000	 0004311C680000000000000011	 0004311C68	 EFE7DB27	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C418868AAAA120011002F00201C4F011AF981001100DC481DAC4D6023871338C97518CD84602748BE3EBDFB47A50BA28FCD00431081CCB807DD4FCC671DE273C4A925E0B98DEA4E74C80DF7EC	 
124646	 802.15.4-DATA	 150310	 2016-04-26 18:51:18.332	 376,131,331.665	 -55	 0x0000	 19	 19	 ACK	 PData	 88	 68	 AAAA	 0011	 0012	 28	 	 F73BADBF	 F6EB	 	 auth failure	 00000000000000000000000000000000	 0004311C680000000000000012	 0004311C68	 48FA763E	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 13418868AAAA1100120028000007F73BADBFF6EB	 
124646	 802.15.4-DATA	 150311	 2016-04-26 18:51:18.350	 376,131,348.004	 -53	 0x0000	 16	 76	 Data	 PData	 88	 6A	 AAAA	 0001	 0012	 2F	 	 A39E533D	 F8EB	 	 auth failure	 00000000000000000000000000000000	 0004311C6A0000000000000012	 0004311C6A	 0679123B	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C41886AAAAA010012002F001F1C4F011AF981001100DC481DAC4D6023871338C97518CD84602748BE3EBDFB47A50BA28FCD00431081CCB807DD4FCC671DE273C4A925E0B98DEAA39E533DF8EB	 
124646	 802.15.4-DATA	 150312	 2016-04-26 18:51:18.352	 376,131,351.643	 -31	 0x0000	 16	 19	 ACK	 PData	 88	 6A	 AAAA	 0012	 0001	 28	 	 D2573018	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311C6A0000000000000001	 0004311C6A	 F0C5D929	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 1341886AAAAA1200010028000033D25730180EEB	 
124646	 802.15.4-DATA	 150313	 2016-04-26 18:51:18.399	 376,131,398.026	 -88	 0x0001	 19	 38	 Adv	 Cmd	 88	 6F	 ABAA	 FFFF	 0001	 31	 	 8A1C11B5	 D530	 crc failure	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641886FAAABFFFF0100316005311C6F700FFF7F710A010D70640200094D00000D8A1C11B5D530	 
124646	 802.15.4-DATA	 150314	 2016-04-26 18:51:18.399	 376,131,398.027	 -36	 0x0000	 21	 38	 Adv	 Cmd	 88	 6F	 AAAA	 FFFF	 0001	 31	 0004311C6F000FFF7F010A010D00640200194D00000D	 8A1C11B5	 09EC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C6F0000000000000001	 0004311C6F	 8A1C11B5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641886FAAAAFFFF0100310004311C6F000FFF7F010A010D00640200194D00000D8A1C11B509EC	 
124646	 802.15.4-DATA	 150315	 2016-04-26 18:51:18.719	 376,131,718.025	 -31	 0x0000	 23	 38	 Adv	 Cmd	 88	 8F	 AAAA	 FFFF	 0001	 31	 0004311C8F000FFF7F010A010D00640200194D00000D	 A03FBD02	 0EEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311C8F0000000000000001	 0004311C8F	 A03FBD02	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 2641888FAAAAFFFF0100310004311C8F000FFF7F010A010D00640200194D00000DA03FBD020EEC	 
124646	 802.15.4-DATA	 150316	 2016-04-26 18:51:18.969	 376,131,968.026	 -32	 0x0000	 18	 38	 Adv	 Cmd	 88	 A8	 AAAA	 FFFF	 0001	 31	 0004311CA8000FFF7F010A010D00640200194D00000D	 EFE7B063	 0DEC	 	 	 7777772E68617274636F6D6D2E6F7267	 0004311CA80000000000000001	 0004311CA8	 EFE7B063	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188A8AAAAFFFF0100310004311CA8000FFF7F010A010D00640200194D00000DEFE7B0630DEC	 
124646	 802.15.4-DATA	 150317	 2016-04-26 18:51:18.969	 376,131,968.026	 -87	 0x0001	 20	 38	 err	 Cmd	 88	 A8	 ADAA	 FFFF	 0B01	 3E	 	 EFE79563	 D635	 crc failure	 auth failure	 00000000000000000000000000000000	 00000000000000000000000000	 0000000000	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 264188A8AAADFFFF010B3E0005314CA8900FFF7F010A010D00640200194D02060DEFE79563D635	 
124646	 802.15.4-DATA	 150318	 2016-04-26 18:51:19.100	 376,132,098.059	 -55	 0x0000	 16	 76	 Data	 PData	 88	 B5	 AAAA	 0001	 0012	 2F	 	 ABAD6FF3	 F6EC	 	 auth failure	 00000000000000000000000000000000	 0004311CB50000000000000012	 0004311CB5	 5BBF1E12	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188B5AAAA010012002F00201CB3011CF981001200AD150D8EDC8C2487CDAC84FB7C02EFD7E9163C487DE99705B00B4403A995DE73843C869C9C177DEACA1B98B1FACB7457EDABAD6FF3F6EC	 
124646	 802.15.4-DATA	 150319	 2016-04-26 18:51:19.103	 376,132,101.698	 -87	 0x0001	 14	 19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
124646	 802.15.4-DATA	 150320	 2016-04-26 18:51:19.103	 376,132,101.698	 -31	 0x0000	 16	 19	 ACK	 PData	 88	 B5	 AAAA	 0012	 0001	 28	 	 CF6CAE69	 0EEB	 	 auth failure	 00000000000000000000000000000000	 0004311CB50000000000000001	 0004311CB5	 9EBBE39F	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188B5AAAA120001002800FFFACF6CAE690EEB	 
124646	 802.15.4-DATA	 150321	 2016-04-26 18:51:19.330	 376,132,328.026	 -57	 0x0000	 14	 76	 Data	 PData	 88	 CC	 AAAA	 0012	 0011	 2F	 	 1FD6ACC0	 F4EB	 	 auth failure	 00000000000000000000000000000000	 0004311CCC0000000000000011	 0004311CCC	 41C8D231	 00	 00	 	 	 FFFFFFFFFFFFFFFF	 FFFFFFFFFFFFFFFF	 	 	 	 	 	 	 error	 	 decrypt failure	 00000000000000000000000000000000	 00000000000000000000000000	 	 00	 00	 00	 4C4188CCAAAA120011002F00201CB3011AF981001100DD79A39B08DEE039F34BFB76FEE6FBE135CA4C52775DDDC479B667FDE71B6FB1D624DF575433C8B7AED59B14D0C4E3FFC41FD6ACC0F4EB	 
124646	 802.15.4-DATA	 150322	 2016-04-26 18:51:19.330	 376,132,331.664	 -53	 0x0000	 14	 19	 ACK	 PData	 88	 CC	 AAAA	 0011	 0012	 28	 	 9A77ABDC	 F8E8	 	 auth failure	 00000000000000000000000000000000	 0004311CCC0000000000000012	 0004311CCC	 CBCE8FE0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 134188CCAAAA11001200280000419A77ABDCF8E8	 
